M3,Heading,C1,M1,SmoothW2,GPSFixQuality,Roll,RollGyr,A3,D3,W3,B2,GPSAltitudeMSL,E0,staticMode,A2,D1,BaroVerticalSpeed,WValid,EGyr2,GPSTrueCourse,GPSHorizontalAccuracy,EGyr1,Ta,W2,E1,headingValid,TWa,PitchGyr,TW,HeadingGPS,B1,slipSkid,headingMag,GPSVerticalAccuracy,E3,needsInitialization,GroundSpeed,EGPS0,C2,Pitch,B3,EGPS3,gLoad,D2,W1a,EGPS1,RollGPS,T,EGPS2,Z1,EGyr3,A1,BaroPressureAltitude,PitchGPS,H1,SmoothGroundSpeed,GPSNACp,Z3,W1,SmoothW1,W3a,W2a,HeadingGyr,turnRate,H3,EGyr0,C3,E2,H2,Z2,M2
0.000000,0.000000,-0.004004,0.000000,0.101095,1.000000,0.000000,0.000000,0.000000,0.150456,-0.017287,0.000000,400.590546,0.707107,1.000000,0.000000,1.904813,-0.062339,1.000000,0.000000,0.000000,5.450000,0.000000,-6795364553.091345,0.199000,0.000000,0.000000,-6795364553.131345,0.000000,-6795364553.131345,0.000000,0.000000,-3.141593,3.141593,8.750000,0.707107,0.000000,0.199000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364553.091345,0.000000,0.000000,0.707107,0.000000,254.937546,0.000000,1.904219,0.101095,10.000000,0.000000,0.000000,0.000000,-0.017287,0.199000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.101095,1.000000,0.000000,0.000000,0.000000,0.150456,-0.017287,0.000000,400.590546,0.707107,1.000000,0.000000,1.904813,-0.062339,1.000000,0.000000,0.000000,5.450000,0.000000,-6795364553.091345,0.199000,0.000000,0.000000,-6795364553.131345,0.000000,-6795364553.131345,0.000000,0.000000,-3.141593,3.141593,8.750000,0.707107,0.000000,0.199000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364553.091345,0.000000,0.000000,0.707107,0.000000,254.937546,0.000000,1.904219,0.101095,10.000000,0.000000,0.000000,0.000000,-0.017287,0.199000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.101095,1.000000,0.000000,0.000000,0.000000,0.150456,-0.017287,0.000000,400.590546,0.707107,1.000000,0.000000,1.904813,-0.061116,1.000000,0.000000,0.000000,5.450000,0.000000,-6795364553.091345,0.199000,0.000000,0.000000,-6795364553.131345,0.000000,-6795364553.131345,0.000000,0.000000,-3.141593,3.141593,8.750000,0.707107,0.000000,0.199000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364553.091345,0.000000,0.000000,0.707107,0.000000,254.937546,0.000000,1.904219,0.101095,10.000000,0.000000,0.000000,0.000000,-0.017287,0.199000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.101095,1.000000,0.000000,0.000000,0.000000,0.150456,-0.017287,0.000000,400.590546,0.707107,1.000000,0.000000,1.904813,-0.061116,1.000000,0.000000,0.000000,5.450000,0.000000,-6795364553.091345,0.199000,0.000000,0.000000,-6795364553.131345,0.000000,-6795364553.131345,0.000000,0.000000,-3.141593,3.141593,8.750000,0.707107,0.000000,0.199000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364553.091345,0.000000,0.000000,0.707107,0.000000,254.937546,0.000000,1.904219,0.101095,10.000000,0.000000,0.000000,0.000000,-0.017287,0.199000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.101095,1.000000,0.000000,0.000000,0.000000,0.150456,-0.017287,0.000000,400.590546,0.707107,1.000000,0.000000,1.904813,0.483587,1.000000,0.000000,0.000000,5.450000,0.000000,-6795364553.091345,0.199000,0.000000,0.000000,-6795364553.131345,0.000000,-6795364553.131345,0.000000,0.000000,-3.141593,3.141593,8.750000,0.707107,0.000000,0.199000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364553.091345,0.000000,0.000000,0.707107,0.000000,254.983749,0.000000,1.904219,0.101095,10.000000,0.000000,0.000000,0.000000,-0.017287,0.199000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.101095,1.000000,0.000000,0.000000,0.000000,0.150456,-0.017287,0.000000,400.590546,0.707107,1.000000,0.000000,1.904813,0.483587,1.000000,0.000000,0.000000,5.450000,0.000000,-6795364553.091345,0.199000,0.000000,0.000000,-6795364553.131345,0.000000,-6795364553.131345,0.000000,0.000000,-3.141593,3.141593,8.750000,0.707107,0.000000,0.199000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364553.091345,0.000000,0.000000,0.707107,0.000000,254.983749,0.000000,1.904219,0.101095,10.000000,0.000000,0.000000,0.000000,-0.017287,0.199000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.101095,1.000000,0.000000,0.000000,0.000000,0.150456,-0.017287,0.000000,400.590546,0.707107,1.000000,0.000000,1.904813,1.030251,1.000000,0.000000,0.000000,5.450000,0.000000,-6795364553.091345,0.199000,0.000000,0.000000,-6795364553.131345,0.000000,-6795364553.131345,0.000000,0.000000,-3.141593,3.141593,8.750000,0.707107,0.000000,0.199000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364553.091345,0.000000,0.000000,0.707107,0.000000,255.031021,0.000000,1.904219,0.101095,10.000000,0.000000,0.000000,0.000000,-0.017287,0.199000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.101095,1.000000,0.000000,0.000000,0.000000,0.150456,-0.017287,0.000000,400.590546,0.707107,1.000000,0.000000,1.904813,1.030251,1.000000,0.000000,0.000000,5.450000,0.000000,-6795364553.091345,0.199000,0.000000,0.000000,-6795364553.131345,0.000000,-6795364553.131345,0.000000,0.000000,-3.141593,3.141593,8.750000,0.707107,0.000000,0.199000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364553.091345,0.000000,0.000000,0.707107,0.000000,255.031021,0.000000,1.904219,0.101095,10.000000,0.000000,0.000000,0.000000,-0.017287,0.199000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.101095,1.000000,0.000000,0.000000,0.000000,0.150456,-0.017287,0.000000,400.590546,0.707107,1.000000,0.000000,1.904813,1.553556,1.000000,0.000000,0.000000,5.450000,0.000000,-6795364553.091345,0.199000,0.000000,0.000000,-6795364553.131345,0.000000,-6795364553.131345,0.000000,0.000000,-3.141593,3.141593,8.750000,0.707107,0.000000,0.199000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364553.091345,0.000000,0.000000,0.707107,0.000000,255.077209,0.000000,1.904219,0.101095,10.000000,0.000000,0.000000,0.000000,-0.017287,0.199000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.101095,1.000000,0.000000,0.000000,0.000000,0.150456,-0.017287,0.000000,400.262482,0.707107,1.000000,0.000000,1.904813,1.553556,1.000000,0.000000,0.000000,5.450000,0.000000,-6795364553.091345,0.199000,0.000000,0.000000,-6795364553.131345,0.000000,-6795364553.131345,0.000000,0.000000,-3.141593,3.141593,8.750000,0.707107,0.000000,0.199000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364553.091345,0.000000,0.000000,0.707107,0.000000,255.077209,0.000000,1.904219,0.101095,10.000000,0.000000,0.000000,0.000000,-0.017287,0.199000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.101095,1.000000,0.000000,0.000000,0.000000,0.150456,-0.017287,0.000000,400.262482,0.707107,1.000000,0.000000,1.904813,1.523094,1.000000,0.000000,0.000000,5.450000,0.000000,-6795364553.091345,0.199000,0.000000,0.000000,-6795364553.131345,0.000000,-6795364553.131345,0.000000,0.000000,-3.141593,3.141593,8.750000,0.707107,0.000000,0.199000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364553.091345,0.000000,0.000000,0.707107,0.000000,255.077209,0.000000,1.904219,0.101095,10.000000,0.000000,0.000000,0.000000,-0.017287,0.199000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.101095,1.000000,0.000000,0.000000,0.000000,0.150456,-0.017287,0.000000,400.262482,0.707107,1.000000,0.000000,1.904813,1.523094,1.000000,0.000000,0.000000,5.450000,0.000000,-6795364553.091345,0.199000,0.000000,0.000000,-6795364553.131345,0.000000,-6795364553.131345,0.000000,0.000000,-3.141593,3.141593,8.750000,0.707107,0.000000,0.199000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364553.091345,0.000000,0.000000,0.707107,0.000000,255.077209,0.000000,1.904219,0.101095,10.000000,0.000000,0.000000,0.000000,-0.017287,0.199000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.101095,1.000000,0.000000,0.000000,0.000000,0.150456,-0.017287,0.000000,400.262482,0.707107,1.000000,0.000000,1.904813,1.493230,1.000000,0.000000,0.000000,5.450000,0.000000,-6795364553.091345,0.199000,0.000000,0.000000,-6795364553.131345,0.000000,-6795364553.131345,0.000000,0.000000,-3.141593,3.141593,8.750000,0.707107,0.000000,0.199000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364553.091345,0.000000,0.000000,0.707107,0.000000,255.077209,0.000000,1.904219,0.101095,10.000000,0.000000,0.000000,0.000000,-0.017287,0.199000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.101095,1.000000,0.000000,0.000000,0.000000,0.150456,-0.017287,0.000000,400.262482,0.707107,1.000000,0.000000,1.904813,1.493230,1.000000,0.000000,0.000000,5.450000,0.000000,-6795364553.091345,0.199000,0.000000,0.000000,-6795364553.131345,0.000000,-6795364553.131345,0.000000,0.000000,-3.141593,3.141593,8.750000,0.707107,0.000000,0.199000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364553.091345,0.000000,0.000000,0.707107,0.000000,255.077209,0.000000,1.904219,0.101095,10.000000,0.000000,0.000000,0.000000,-0.017287,0.199000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.101095,1.000000,0.000000,0.000000,0.000000,0.150456,-0.017287,0.000000,400.262482,0.707107,1.000000,0.000000,1.904813,0.136785,1.000000,0.000000,0.000000,5.450000,0.000000,-6795364553.091345,0.199000,0.000000,0.000000,-6795364553.131345,0.000000,-6795364553.131345,0.000000,0.000000,-3.141593,3.141593,8.750000,0.707107,0.000000,0.199000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364553.091345,0.000000,0.000000,0.707107,0.000000,254.964401,0.000000,1.904219,0.101095,10.000000,0.000000,0.000000,0.000000,-0.017287,0.199000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.101095,1.000000,0.000000,0.000000,0.000000,0.150456,-0.017287,0.000000,400.262482,0.707107,1.000000,0.000000,1.904813,0.136785,1.000000,0.000000,0.000000,5.450000,0.000000,-6795364553.091345,0.199000,0.000000,0.000000,-6795364553.131345,0.000000,-6795364553.131345,0.000000,0.000000,-3.141593,3.141593,8.750000,0.707107,0.000000,0.199000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364553.091345,0.000000,0.000000,0.707107,0.000000,254.964401,0.000000,1.904219,0.101095,10.000000,0.000000,0.000000,0.000000,-0.017287,0.199000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.101095,1.000000,0.000000,0.000000,0.000000,0.150456,-0.017287,0.000000,400.262482,0.707107,1.000000,0.000000,1.904813,0.134103,1.000000,0.000000,0.000000,5.450000,0.000000,-6795364553.091345,0.199000,0.000000,0.000000,-6795364553.131345,0.000000,-6795364553.131345,0.000000,0.000000,-3.141593,3.141593,8.750000,0.707107,0.000000,0.199000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364553.091345,0.000000,0.000000,0.707107,0.000000,254.964401,0.000000,1.904219,0.101095,10.000000,0.000000,0.000000,0.000000,-0.017287,0.199000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.101095,1.000000,0.000000,0.000000,0.000000,0.150456,-0.017287,0.000000,400.262482,0.707107,1.000000,0.000000,1.904813,0.134103,1.000000,0.000000,0.000000,5.450000,0.000000,-6795364553.091345,0.199000,0.000000,0.000000,-6795364553.131345,0.000000,-6795364553.131345,0.000000,0.000000,-3.141593,3.141593,8.750000,0.707107,0.000000,0.199000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364553.091345,0.000000,0.000000,0.707107,0.000000,254.964401,0.000000,1.904219,0.101095,10.000000,0.000000,0.000000,0.000000,-0.017287,0.199000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.101095,1.000000,0.000000,0.000000,0.000000,0.150456,-0.017287,0.000000,400.262482,0.707107,1.000000,0.000000,1.904813,0.674979,1.000000,0.000000,0.000000,7.550000,0.000000,-6795364553.091345,0.199000,0.000000,0.000000,-6795364553.131345,0.000000,-6795364553.131345,0.000000,0.000000,-3.141593,3.141593,9.500000,0.707107,0.000000,0.199000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364553.091345,0.000000,0.000000,0.707107,0.000000,255.010605,0.000000,1.904219,0.101095,10.000000,0.000000,0.000000,0.000000,-0.017287,0.199000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.101095,1.000000,0.000000,0.000000,0.000000,0.150456,-0.017287,0.000000,400.262482,0.707107,1.000000,0.000000,1.904813,0.674979,1.000000,0.000000,0.000000,7.550000,0.000000,-6795364553.091345,0.199000,0.000000,0.000000,-6795364553.131345,0.000000,-6795364553.131345,0.000000,0.000000,-3.141593,3.141593,9.500000,0.707107,0.000000,0.199000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364553.091345,0.000000,0.000000,0.707107,0.000000,255.010605,0.000000,1.904219,0.101095,10.000000,0.000000,0.000000,0.000000,-0.017287,0.199000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.101095,1.000000,0.000000,0.000000,0.000000,0.150456,-0.017287,0.000000,400.262482,0.707107,1.000000,0.000000,1.904813,0.661744,1.000000,0.000000,0.000000,7.550000,0.000000,-6795364553.091345,0.199000,0.000000,0.000000,-6795364553.131345,0.000000,-6795364553.131345,0.000000,0.000000,-3.141593,3.141593,9.500000,0.707107,0.000000,0.199000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364553.091345,0.000000,0.000000,0.707107,0.000000,255.010605,0.000000,1.904219,0.101095,10.000000,0.000000,0.000000,0.000000,-0.017287,0.199000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.101095,1.000000,0.000000,0.000000,0.000000,0.150456,-0.017287,0.000000,400.262482,0.707107,1.000000,0.000000,1.904813,0.661744,1.000000,0.000000,0.000000,7.550000,0.000000,-6795364553.091345,0.199000,0.000000,0.000000,-6795364553.131345,0.000000,-6795364553.131345,0.000000,0.000000,-3.141593,3.141593,9.500000,0.707107,0.000000,0.199000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364553.091345,0.000000,0.000000,0.707107,0.000000,255.010605,0.000000,1.904219,0.101095,10.000000,0.000000,0.000000,0.000000,-0.017287,0.199000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.101095,1.000000,0.000000,0.000000,0.000000,0.150456,-0.017287,0.000000,400.262482,0.707107,1.000000,0.000000,1.904813,-0.589917,1.000000,0.000000,0.000000,7.550000,0.000000,-6795364553.091345,0.199000,0.000000,0.000000,-6795364553.131345,0.000000,-6795364553.131345,0.000000,0.000000,-3.141593,3.141593,9.500000,0.707107,0.000000,0.199000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364553.091345,0.000000,0.000000,0.707107,0.000000,254.905319,0.000000,1.904219,0.101095,10.000000,0.000000,0.000000,0.000000,-0.017287,0.199000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.101095,1.000000,0.000000,0.000000,0.000000,0.150456,-0.017287,0.000000,400.262482,0.707107,1.000000,0.000000,1.904813,-0.589917,1.000000,0.000000,0.000000,7.550000,0.000000,-6795364553.091345,0.199000,0.000000,0.000000,-6795364553.131345,0.000000,-6795364553.131345,0.000000,0.000000,-3.141593,3.141593,9.500000,0.707107,0.000000,0.199000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364553.091345,0.000000,0.000000,0.707107,0.000000,254.905319,0.000000,1.904219,0.101095,10.000000,0.000000,0.000000,0.000000,-0.017287,0.199000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.101095,1.000000,0.000000,0.000000,0.000000,0.150456,-0.017287,0.000000,399.934387,0.707107,1.000000,0.000000,1.904813,-0.578350,1.000000,0.000000,0.000000,7.550000,0.000000,-6795364553.091345,0.199000,0.000000,0.000000,-6795364553.131345,0.000000,-6795364553.131345,0.000000,0.000000,-3.141593,3.141593,9.500000,0.707107,0.000000,0.199000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364553.091345,0.000000,0.000000,0.707107,0.000000,254.905319,0.000000,1.904219,0.101095,10.000000,0.000000,0.000000,0.000000,-0.017287,0.199000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.101095,1.000000,0.000000,0.000000,0.000000,0.150456,-0.017287,0.000000,399.934387,0.707107,1.000000,0.000000,1.904813,-0.578350,1.000000,0.000000,0.000000,7.550000,0.000000,-6795364553.091345,0.199000,0.000000,0.000000,-6795364553.131345,0.000000,-6795364553.131345,0.000000,0.000000,-3.141593,3.141593,9.500000,0.707107,0.000000,0.199000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364553.091345,0.000000,0.000000,0.707107,0.000000,254.905319,0.000000,1.904219,0.101095,10.000000,0.000000,0.000000,0.000000,-0.017287,0.199000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.101095,1.000000,0.000000,0.000000,0.000000,0.150456,-0.017287,0.000000,399.934387,0.707107,1.000000,0.000000,1.904813,-0.010866,1.000000,0.000000,0.000000,7.550000,0.000000,-6795364553.091345,0.199000,0.000000,0.000000,-6795364553.131345,0.000000,-6795364553.131345,0.000000,0.000000,-3.141593,3.141593,9.500000,0.707107,0.000000,0.199000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364553.091345,0.000000,0.000000,0.707107,0.000000,254.952591,0.000000,1.904219,0.101095,10.000000,0.000000,0.000000,0.000000,-0.017287,0.199000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.101095,1.000000,0.000000,0.000000,0.000000,0.150456,-0.017287,0.000000,399.934387,0.707107,1.000000,0.000000,1.904813,-0.010866,1.000000,0.000000,0.000000,7.550000,0.000000,-6795364553.091345,0.199000,0.000000,0.000000,-6795364553.131345,0.000000,-6795364553.131345,0.000000,0.000000,-3.141593,3.141593,9.500000,0.707107,0.000000,0.199000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364553.091345,0.000000,0.000000,0.707107,0.000000,254.952591,0.000000,1.904219,0.101095,10.000000,0.000000,0.000000,0.000000,-0.017287,0.199000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.101095,1.000000,0.000000,0.000000,0.000000,0.150456,-0.017287,0.000000,399.934387,0.707107,1.000000,0.000000,1.904813,-0.010653,1.000000,0.000000,0.000000,7.550000,0.000000,-6795364553.091345,0.199000,0.000000,0.000000,-6795364553.131345,0.000000,-6795364553.131345,0.000000,0.000000,-3.141593,3.141593,9.500000,0.707107,0.000000,0.199000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364553.091345,0.000000,0.000000,0.707107,0.000000,254.952591,0.000000,1.904219,0.101095,10.000000,0.000000,0.000000,0.000000,-0.017287,0.199000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.101095,1.000000,0.000000,0.000000,0.000000,0.150456,-0.017287,0.000000,399.934387,0.707107,1.000000,0.000000,1.904813,-0.010653,1.000000,0.000000,0.000000,7.550000,0.000000,-6795364553.091345,0.199000,0.000000,0.000000,-6795364553.131345,0.000000,-6795364553.131345,0.000000,0.000000,-3.141593,3.141593,9.500000,0.707107,0.000000,0.199000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364553.091345,0.000000,0.000000,0.707107,0.000000,254.952591,0.000000,1.904219,0.101095,10.000000,0.000000,0.000000,0.000000,-0.017287,0.199000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.101095,1.000000,0.000000,0.000000,0.000000,0.150456,-0.017287,0.000000,399.934387,0.707107,1.000000,0.000000,1.904813,-0.010444,1.000000,0.000000,0.000000,7.550000,0.000000,-6795364553.091345,0.199000,0.000000,0.000000,-6795364553.131345,0.000000,-6795364553.131345,0.000000,0.000000,-3.141593,3.141593,9.500000,0.707107,0.000000,0.199000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364553.091345,0.000000,0.000000,0.707107,0.000000,254.952591,0.000000,1.904219,0.101095,10.000000,0.000000,0.000000,0.000000,-0.017287,0.199000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.101095,1.000000,0.000000,0.000000,0.000000,0.150456,-0.017287,0.000000,399.934387,0.707107,1.000000,0.000000,1.904813,-0.010444,1.000000,0.000000,0.000000,7.550000,0.000000,-6795364553.091345,0.199000,0.000000,0.000000,-6795364553.131345,0.000000,-6795364553.131345,0.000000,0.000000,-3.141593,3.141593,9.500000,0.707107,0.000000,0.199000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364553.091345,0.000000,0.000000,0.707107,0.000000,254.952591,0.000000,1.904219,0.101095,10.000000,0.000000,0.000000,0.000000,-0.017287,0.199000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.101095,1.000000,0.000000,0.000000,0.000000,0.150456,-0.017287,0.000000,399.934387,0.707107,1.000000,0.000000,1.904813,0.545906,1.000000,0.000000,0.000000,7.550000,0.000000,-6795364553.091345,0.199000,0.000000,0.000000,-6795364553.131345,0.000000,-6795364553.131345,0.000000,0.000000,-3.141593,3.141593,9.500000,0.707107,0.000000,0.199000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364553.091345,0.000000,0.000000,0.707107,0.000000,254.999863,0.000000,1.904219,0.101095,10.000000,0.000000,0.000000,0.000000,-0.017287,0.199000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.101095,1.000000,0.000000,0.000000,0.000000,0.150456,-0.017287,0.000000,399.934387,0.707107,1.000000,0.000000,1.904813,0.545906,1.000000,0.000000,0.000000,7.550000,0.000000,-6795364553.091345,0.199000,0.000000,0.000000,-6795364553.131345,0.000000,-6795364553.131345,0.000000,0.000000,-3.141593,3.141593,9.500000,0.707107,0.000000,0.199000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364553.091345,0.000000,0.000000,0.707107,0.000000,254.999863,0.000000,1.904219,0.101095,10.000000,0.000000,0.000000,0.000000,-0.017287,0.199000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.101095,1.000000,0.000000,0.000000,0.000000,0.150456,-0.017287,0.000000,399.934387,0.707107,1.000000,0.000000,1.904813,0.535202,1.000000,0.000000,0.000000,7.550000,0.000000,-6795364553.091345,0.199000,0.000000,0.000000,-6795364553.131345,0.000000,-6795364553.131345,0.000000,0.000000,-3.141593,3.141593,9.500000,0.707107,0.000000,0.199000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364553.091345,0.000000,0.000000,0.707107,0.000000,254.999863,0.000000,1.904219,0.101095,10.000000,0.000000,0.000000,0.000000,-0.017287,0.199000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
